ZoneNumber,day_of_week,hour_of_day,avg_active_cars
7001,6,11,3
7001,6,12,2.8
7001,6,13,2.75
7001,6,14,1.8
7001,6,15,2.25
7001,6,16,1.67
7001,6,17,1
7001,6,18,2.33
7001,6,19,1
7001,6,20,1.25
7001,7,8,1.8
7001,7,9,1.33
7001,7,10,1.75
7001,7,11,2.33
7001,7,12,1.6
7001,7,13,2.8
7001,7,14,3.5
7001,7,15,2.75
7001,7,16,2
7001,7,17,2.33
7001,7,18,1.67
7001,7,19,1.33
7001,7,20,1
7002,1,8,3.5
7002,1,9,3.75
7002,1,10,3.5
7002,1,11,4.25
7002,1,12,2.5
7002,1,13,3.25
7002,1,14,2
7002,1,15,2.33
7002,1,16,1.5
7002,1,17,2.5
7002,1,19,2
7002,2,8,1.75
7002,2,9,2.67
7002,2,10,2.75
7002,2,11,2.25
7002,2,12,2.67
7002,2,13,3
7002,2,14,3
7002,2,15,2
7002,2,16,2.67
7002,2,17,1.67
7002,2,18,1
7002,2,19,1.33
7002,3,8,2.67
7002,3,9,3.75
7002,3,10,2.5
7002,3,11,3.33
7002,3,12,1.25
7002,3,13,2.5
7002,3,14,1
7002,3,15,1.67
7002,3,16,1.33
7002,3,17,2.33
7002,3,18,1
7002,3,19,1.5
7002,3,20,1
7002,4,8,3.25
7002,4,9,4.75
7002,4,10,2.25
7002,4,11,4.25
7002,4,12,3.25
7002,4,13,3.5
7002,4,14,3
7002,4,15,2.75
7002,4,16,2
7002,4,17,1.67
7002,4,18,1.5
7002,4,19,1.75
7002,4,20,1
7002,5,8,3
7002,5,9,3.6
7002,5,10,2.8
7002,5,11,3
7002,5,12,1.6
7002,5,13,2.67
7002,5,14,1.75
7002,5,15,2.4
7002,5,16,1.6
7002,5,17,1.5
7002,5,18,1.33
7002,5,19,2
7002,5,20,1
7002,6,8,1.75
7002,6,9,1
7002,6,10,1.25
7002,6,11,1.67
7002,6,12,1.4
7002,6,13,2.8
7002,6,14,2
7002,6,15,1.6
7002,6,16,1
7002,6,17,1
7002,6,18,1
7002,6,19,1
7002,6,20,1
7002,7,8,1
7002,7,10,1.67
7002,7,11,2
7002,7,12,1.25
7002,7,13,1.33
7002,7,14,1
7002,7,15,2
7002,7,16,2
7002,7,17,1
7002,7,18,1.2
7002,7,19,1
7003,1,8,1.5
7003,1,9,1.67
7003,1,10,2
7003,1,11,2.25
7003,1,12,2.33
7003,1,13,2
7003,1,14,2
7003,1,15,1.75
7003,1,16,1.33
7003,1,17,1.5
7003,1,18,1.67
7003,1,20,1
7003,2,8,2.5
7003,2,9,2.25
7003,2,10,2.25
7003,2,11,2.5
7003,2,12,2.5
7003,2,13,2.25
7003,2,14,2
7003,2,15,2
7003,2,16,1.33
7003,2,17,1
7003,2,18,1.75
7003,2,19,3
7003,2,20,1
7003,3,8,1.67
7003,3,9,2.25
7003,3,10,3
7003,3,11,2.33
7003,3,12,3.33
7003,3,13,3.25
7003,3,14,3
7003,3,15,3
7003,3,16,2.5
7003,3,17,2
7003,3,18,1.33
7003,3,19,1
7003,4,8,2
7003,4,9,2
7003,4,10,2.5
7003,4,11,1.5
7003,4,12,3
7003,4,13,3.25
7003,4,14,1.5
7003,4,15,1
7003,4,16,1.5
7003,4,17,1.5
7003,4,18,1
7003,4,19,1.33
7003,4,20,2
7003,5,8,2.6
7003,5,9,3.4
7003,5,10,2.8
7003,5,11,3.8
7003,5,12,3.4
7003,5,13,2.2
7003,5,14,2.4
7003,5,15,2.5
7003,5,16,2.25
7003,5,17,2
7003,5,18,1.25
7003,5,19,1.5
7003,5,20,2
7003,6,8,1
7003,6,9,1.67
7003,6,10,2
7003,6,11,2.25
7003,6,12,1.25
7003,6,13,1
7003,6,14,1
7003,6,15,1
7003,6,16,2.5
7003,6,17,1.33
7003,6,18,1
7003,6,19,2
7003,6,20,1
7003,7,8,1
7003,7,9,1
7003,7,10,2
7003,7,11,1.2
7003,7,12,1.33
7003,7,13,1.5
7003,7,14,2.5
7003,7,15,3
7003,7,16,1.5
7003,7,17,1.25
7003,7,18,2
7003,7,20,1
7004,1,8,2
7004,1,9,3
7004,1,10,3
7004,1,11,2
7004,1,12,1.67
7004,1,13,1.67
7004,1,14,1.25
7004,1,15,2.25
7004,1,16,1.5
7004,1,17,1.33
7004,1,18,2.5
7004,1,19,1
7004,1,20,1
7004,2,8,2.75
7004,2,9,3
7004,2,10,3
7004,2,11,3.25
7004,2,12,1.25
7004,2,13,1.67
7004,2,14,1.75
7004,2,15,1.75
7004,2,16,1.25
7004,2,17,1
7004,2,18,1.5
7004,2,19,1
7004,2,20,1
7004,3,8,1
7004,3,9,1.75
7004,3,10,2
7004,3,11,2.75
7004,3,12,2.67
7004,3,13,2.75
7004,3,14,2.75
7004,3,15,2.5
7004,3,16,1
7004,3,17,1.5
7004,3,18,1.5
7004,3,19,3
7004,3,20,4
7004,4,8,1.75
7004,4,9,3.25
7004,4,10,3.75
7004,4,11,2
7004,4,12,2.25
7004,4,13,3.33
7004,4,14,3
7004,4,15,3.33
7004,4,16,2.5
7004,4,17,2
7004,4,18,1.5
7004,4,19,1
7004,5,8,2.2
7004,5,9,1.75
7004,5,10,2.5
7004,5,11,3.2
7004,5,12,2
7004,5,13,3
7004,5,14,2
7004,5,15,1
7004,5,16,1.5
7004,5,17,1.4
7004,5,18,2
7004,5,19,1
7004,5,20,1
7004,6,8,1.5
7004,6,9,1.5
7004,6,10,1.33
7004,6,11,1.33
7004,6,12,2
7004,6,13,2
7004,6,14,2
7004,6,15,1
7004,6,16,2
7004,6,17,1.5
7004,6,18,2
7004,6,19,1.5
7004,6,20,1
7004,7,9,1.5
7004,7,10,1
7004,7,11,1.2
7004,7,12,1
7004,7,13,2.25
7004,7,14,2
7004,7,15,1.33
7004,7,16,1
7004,7,18,1
7004,7,19,1
7004,7,20,1
7005,1,8,3.25
7005,1,9,3
7005,1,10,4.75
7005,1,11,3.75
7005,1,12,5.25
7005,1,13,4.25
7005,1,14,3.5
7005,1,15,3
7005,1,16,1.67
7005,1,17,1.25
7005,1,18,1.33
7005,1,19,1
7005,1,20,1
7005,2,8,5.5
7005,2,9,5
7005,2,10,6.25
7005,2,11,2.5
7005,2,12,4
7005,2,13,2.5
7005,2,14,2.5
7005,2,15,2.5
7005,2,16,2
7005,2,17,1
7005,2,18,1.33
7005,2,19,1.25
7005,2,20,1
7005,3,8,3.75
7005,3,9,4
7005,3,10,4.5
7005,3,11,4.25
7005,3,12,5.25
7005,3,13,3.5
7005,3,14,2.75
7005,3,15,2
7005,3,16,2.25
7005,3,17,1.75
7005,3,18,2
7005,3,19,1
7005,4,8,4
7005,4,9,2.25
7005,4,10,5
7005,4,11,4.75
7005,4,12,3.25
7005,4,13,3
7005,4,14,3
7005,4,15,1.75
7005,4,16,2.33
7005,4,17,1.67
7005,4,18,1.5
7005,4,19,1
7005,4,20,1
7005,5,8,2.25
7005,5,9,4.2
7005,5,10,4.2
7005,5,11,3.8
7005,5,12,3.2
7005,5,13,4.4
7005,5,14,4.25
7005,5,15,2.6
7005,5,16,2
7005,5,17,2.4
7005,5,18,3.5
7005,5,19,2.5
7005,5,20,2
7005,6,8,2
7005,6,9,2.6
7005,6,10,2.25
7005,6,11,2.67
7005,6,12,2.4
7005,6,13,2.4
7005,6,14,2
7005,6,15,2
7005,6,16,2
7005,6,17,2.67
7005,6,18,2
7005,6,19,1
7005,6,20,1
7005,7,8,1.5
7005,7,9,2
7005,7,10,2.25
7005,7,11,2.4
7005,7,12,3
7005,7,13,2.75
7005,7,14,1.6
7005,7,15,2
7005,7,16,2
7005,7,17,1.5
7005,7,18,2
7005,7,19,1.33
7005,7,20,1
7006,1,8,1
7006,1,9,1
7006,1,10,1
7006,1,14,2
7006,1,16,1
7006,1,17,1
7006,1,18,1
7006,1,19,1
7006,2,8,1
7006,2,12,1
7006,2,13,2
7006,2,14,1
7006,2,16,1
7006,2,17,1
7006,2,18,1
7006,2,19,1
7006,2,20,1
7006,3,8,1
7006,3,10,1
7006,3,11,1
7006,3,13,1
7006,3,14,1
7006,3,15,1
7006,4,9,1
7006,4,10,1
7006,5,10,1
7006,5,11,1
7006,5,12,1
7006,5,13,1
7006,5,14,1
7006,5,20,1
7006,6,10,1
7006,6,11,2
7006,6,12,1
7006,6,16,1
7006,6,17,1
7006,6,18,1
7006,6,19,1
7006,6,20,1
7006,7,15,1
7006,7,16,2
8020,1,14,1
8020,1,17,1
8020,2,11,1
8020,2,16,1
8020,3,14,1
8020,4,12,1
8026,2,14,1
8026,2,15,1
8026,2,16,1
8030,1,9,1.33
8030,1,10,1.5
8030,1,11,1
8030,1,13,1
8030,1,14,1
8030,1,18,1
8030,2,10,1
8030,2,15,1
8030,2,16,1
8030,2,17,1
8030,3,9,1
8030,3,10,2
8030,3,11,1
8030,3,12,1
8030,3,13,1
8030,4,8,2
8030,4,9,1
8030,4,10,1
8030,4,11,2
8030,4,12,1
8030,4,13,2
8030,4,14,1
8030,4,15,1
8030,4,16,1
8030,5,8,1
8030,5,9,1
8030,5,10,1
8030,5,11,1
8030,5,12,1
8030,5,13,1
8030,5,14,1
8030,5,15,1
8030,5,16,1
8030,5,17,1
8030,6,10,1
8030,6,12,1
8030,6,15,2
8030,6,18,1
8030,6,19,1
8042,1,8,1.5
8042,1,9,1.33
8042,1,10,1.33
8042,1,11,1
8042,1,12,1.67
8042,1,13,1
8042,1,14,1
8042,1,16,1
8042,1,19,1
8042,2,8,1
8042,2,9,2.67
8042,2,10,2.25
8042,2,11,2
8042,2,12,2
8042,2,13,1.67
8042,2,14,1
8042,2,15,1.5
8042,2,17,1
8042,2,18,2
8042,2,19,1
8042,3,8,1.5
8042,3,9,2
8042,3,10,1.33
8042,3,11,2
8042,3,12,1.33
8042,3,13,2
8042,3,14,1.5
8042,3,15,1
8042,3,17,1
8042,3,18,3
8042,3,19,1
8042,4,8,1
8042,4,9,1
8042,4,10,1
8042,4,11,1.25
8042,4,12,1.5
8042,4,13,2
8042,4,14,1
8042,4,15,1
8042,4,16,1
8042,5,8,1.5
8042,5,9,1.5
8042,5,10,1
8042,5,11,1.33
8042,5,12,1
8042,5,13,1.5
8042,5,14,1
8042,5,15,1.5
8042,5,16,1
8042,5,17,1
8042,5,18,1
8042,5,19,1
8042,6,8,1
8042,6,9,1
8042,6,10,2
8042,6,12,1
8042,6,14,1
8042,6,16,1
8042,7,15,1
8042,7,16,1
8042,7,17,1
8043,1,10,1
8043,1,11,1
8043,1,14,1
8043,1,15,1
8043,1,16,1
8043,1,17,1
8043,2,8,1
8043,2,9,1
8043,2,11,1
8043,2,13,1
8043,2,15,1
8043,2,18,1
8043,3,10,1
8043,3,11,1
8043,3,12,1
8043,3,13,2
8043,3,15,1
8043,4,9,1
8043,4,10,1
8043,4,11,1
8043,4,12,1
8043,4,13,1
8043,4,17,1
8043,5,8,1
8043,5,9,1
8043,5,10,1
8043,5,12,1
8043,5,13,1.5
8043,5,17,1
8043,6,17,1
8053,1,8,1.67
8053,1,9,1
8053,1,10,1.25
8053,1,11,1
8053,1,12,1
8053,1,13,1.5
8053,2,9,1
8053,2,13,1
8053,2,15,1
8053,2,17,1
8053,2,18,2
8053,2,19,1
8053,3,8,1
8053,3,9,1
8053,3,10,1
8053,3,11,1.5
8053,3,17,1
8053,4,8,1
8053,4,9,1.5
8053,4,10,1.33
8053,4,13,2
8053,4,14,1
8053,4,15,1
8053,4,16,1
8053,4,18,1
8053,4,19,1
8053,4,20,1
8053,5,8,1
8053,5,9,2
8053,5,10,1.25
8053,5,11,1
8053,5,12,1
8053,5,14,1
8053,5,15,1
8053,5,17,1
8053,6,12,1
8053,6,13,1
8053,6,15,1
8053,6,18,1
8053,6,20,1
8053,7,9,1
8054,1,10,1
8054,3,13,1
8054,4,10,1
8054,4,13,1
8054,4,15,1
8054,4,17,1
8054,6,14,1
8078,1,8,1
8078,1,9,1
8078,1,11,2
8078,1,13,1
8078,1,14,1
8078,1,15,1
8078,1,16,1
8078,2,9,2
8078,2,10,1
8078,2,11,1
8078,2,13,1
8078,2,16,3
8078,2,17,1
8078,2,18,1
8078,2,19,1
8078,2,20,1
8078,3,8,1
8078,3,10,1
8078,3,11,1
8078,3,12,1
8078,4,8,2
8078,4,9,1.33
8078,4,12,1
8078,4,13,1.33
8078,4,18,2
8078,5,8,1
8078,5,9,1
8078,5,10,1
8078,5,11,1.33
8078,5,13,1
8078,5,17,1
8078,5,20,1
8078,6,9,1
8078,6,11,2
8078,6,12,1
8078,6,13,1
8078,6,14,1
8078,6,20,1
8109,1,10,1
8109,1,20,1
8109,2,9,2
8109,2,10,1
8109,2,12,1
8109,2,13,1
8109,2,15,1
8109,2,16,1
8109,2,17,1
8109,2,18,1
8109,2,19,1
8109,2,20,1
8109,3,10,1
8109,3,11,2
8109,3,12,1
8109,3,14,1.5
8109,3,15,1
8109,3,18,1
8109,4,8,1
8109,4,9,1
8109,4,11,1
8109,4,12,1.5
8109,4,13,1
8109,4,14,1
8109,5,11,1
8109,5,12,1
8109,6,8,1
8109,6,9,1
8109,6,10,1
8109,6,14,1
8109,6,15,1
8119,1,8,3.25
8119,1,9,2.75
8119,1,10,2.5
8119,1,11,2.5
8119,1,12,2.25
8119,1,13,2
8119,1,14,1.67
8119,1,15,1
8119,1,16,1
8119,1,17,1
8119,1,18,1
8119,1,19,1
8119,2,8,2.67
8119,2,9,1.75
8119,2,10,1
8119,2,11,1.25
8119,2,12,2
8119,2,13,3
8119,2,14,2
8119,2,15,1
8119,2,17,1
8119,2,18,2
8119,2,19,1
8119,2,20,1
8119,3,8,2
8119,3,9,3
8119,3,10,2.5
8119,3,11,1.33
8119,3,12,1.67
8119,3,13,1.75
8119,3,14,1
8119,3,15,1
8119,3,17,1
8119,3,18,1
8119,4,8,2.25
8119,4,9,2
8119,4,10,1.75
8119,4,11,2.5
8119,4,12,2.25
8119,4,13,1.5
8119,4,14,1.67
8119,4,15,1
8119,4,16,1.5
8119,4,17,1
8119,4,18,1
8119,4,19,2
8119,4,20,1
8119,5,8,3.33
8119,5,9,1.75
8119,5,10,1.67
8119,5,11,1.75
8119,5,12,2
8119,5,13,1.5
8119,5,14,2.5
8119,5,15,1
8119,5,16,1
8119,5,17,1
8119,6,9,1
8119,6,10,1
8119,6,11,1
8119,6,12,1
8119,6,13,1
8119,6,14,1
8119,6,15,1
8119,6,16,1
8119,6,17,1
8119,6,19,1
8119,6,20,1
8164,1,8,1.5
8164,1,9,1.5
8164,1,10,1
8164,1,13,1
8164,1,14,1.5
8164,1,15,1
8164,1,16,1
8164,1,18,1.5
8164,1,19,1
8164,2,9,1.5
8164,2,10,2
8164,2,11,1
8164,2,13,1
8164,2,14,1.5
8164,2,15,1
8164,2,16,1
8164,2,19,1
8164,3,8,2
8164,3,9,1.5
8164,3,10,1.5
8164,3,11,1
8164,3,12,1
8164,3,13,1
8164,3,14,1
8164,3,15,1
8164,3,16,1
8164,3,17,1
8164,3,18,2
8164,4,8,2
8164,4,9,1.5
8164,4,10,2
8164,4,11,4
8164,4,12,1.5
8164,4,13,1
8164,4,14,1
8164,4,16,1
8164,4,17,1
8164,5,8,1
8164,5,9,1
8164,5,10,1
8164,5,11,1
8164,5,12,1
8164,5,13,1.5
8164,5,14,1
8164,5,15,1
8164,5,16,1
8164,5,17,1
8164,5,19,1
8164,6,9,1
8164,6,10,1
8164,6,12,1
8164,6,13,1.33
8164,6,14,1
8164,6,16,1
8164,6,17,1
8164,6,18,1
8164,6,19,1
8164,6,20,1
8164,7,9,1
8165,1,11,1
8165,1,12,1.5
8165,1,13,1
8165,1,14,1.5
8165,2,8,1
8165,2,9,1
8165,2,10,1
8165,2,11,1
8165,2,12,1
8165,2,13,1
8165,2,14,2
8165,2,15,1
8165,2,16,1
8165,2,18,1
8165,2,19,1
8165,3,8,1.5
8165,3,9,1
8165,3,10,1
8165,3,12,1
8165,3,13,1
8165,3,14,1
8165,3,16,1
8165,3,17,1
8165,4,8,1
8165,4,9,1
8165,4,10,2
8165,4,11,1
8165,4,12,1
8165,4,13,2
8165,4,14,1.33
8165,4,15,1.5
8165,4,16,1.5
8165,4,18,1
8165,4,19,1
8165,4,20,1
8165,5,8,1
8165,5,9,1
8165,5,10,1
8165,5,11,1
8165,5,12,1
8165,5,13,1
8165,5,14,1
8165,5,15,1
8165,5,17,1
8165,6,10,1
8165,6,11,1
8165,6,12,1
8165,6,13,1
8165,6,14,1
8165,6,15,1
8165,6,18,1
8204,1,8,1
8204,6,15,1
8204,6,16,1
8205,1,8,1
8205,1,9,1
8205,1,10,1
8205,1,11,1
8205,1,12,1
8205,1,13,1
8205,1,14,1
8205,1,15,1
8205,1,16,1
8205,1,17,1
8205,1,18,1
8205,1,19,1
8205,1,20,1
8205,2,8,1
8205,2,14,1
8205,2,15,1
8205,3,8,1
8205,3,9,1
8205,3,10,1
8205,3,11,1
8205,3,12,1
8205,3,13,1
8205,3,14,1
8205,3,16,1
8205,3,17,1
8205,5,14,1
8205,5,15,1
8205,5,17,1
8205,5,18,1
8207,3,12,1
8207,3,20,1
8207,4,8,1
8207,4,9,1
8207,4,10,1
8207,5,10,1
8207,6,19,1
8207,6,20,1
8208,1,8,1
8208,1,9,1
8208,1,10,1
8208,1,11,1
8208,1,12,1
8208,1,13,1
8208,1,14,1
8208,1,15,1
8208,2,8,1
8208,2,9,2
8208,2,10,1
8208,2,12,1
8208,2,13,1
8208,2,14,1
8208,2,15,1
8208,3,8,1
8208,3,9,1
8208,3,10,1
8208,3,12,1
8208,3,14,1
8208,3,16,1
8208,4,9,1
8208,4,13,1
8208,4,16,1
8208,5,8,1
8208,5,9,1
8208,5,11,1
8208,5,16,1
8208,6,9,1
8208,6,11,1
8210,1,8,1
8210,1,9,2
8210,1,10,1.5
8210,1,11,1
8210,1,12,1
8210,1,13,1.5
8210,1,14,1.33
8210,1,17,1
8210,1,18,1
8210,1,19,1
8210,2,8,1
8210,2,9,1.5
8210,2,10,1.5
8210,2,11,2
8210,2,12,2
8210,2,13,1.5
8210,2,14,1
8210,2,15,1.5
8210,2,16,1.33
8210,2,17,1
8210,2,18,1
8210,2,19,1
8210,2,20,1.5
8210,3,8,1
8210,3,9,1
8210,3,10,1
8210,3,11,1
8210,3,12,1.67
8210,3,13,1
8210,3,15,1.67
8210,3,17,1
8210,3,18,1
8210,3,19,1
8210,4,8,1
8210,4,9,1
8210,4,10,1
8210,4,11,1.5
8210,4,12,2
8210,4,13,2
8210,4,14,2
8210,4,15,2
8210,4,16,1
8210,4,17,1
8210,4,18,1
8210,4,19,1
8210,5,8,1
8210,5,9,1
8210,5,10,1
8210,5,11,1.5
8210,5,12,1
8210,5,13,1
8210,5,14,1.5
8210,5,15,1
8210,5,16,1
8210,5,20,1
8210,6,8,1
8210,6,9,1.5
8210,6,10,1
8210,6,11,1.4
8210,6,12,1
8210,6,13,1
8210,6,14,1
8210,6,15,1
8210,6,16,1
8210,6,17,1
8210,6,18,1
8210,6,19,1
8210,6,20,1
8210,7,10,1
8210,7,15,1
8210,7,19,2
8218,1,8,1
8218,1,10,2
8218,1,11,1
8218,1,12,1
8218,1,13,1.5
8218,1,14,1
8218,1,16,1
8218,1,18,1
8218,2,8,1
8218,2,9,1
8218,2,10,1
8218,2,12,1
8218,2,15,1
8218,2,16,2
8218,2,17,1
8218,2,18,1
8218,3,8,1
8218,3,9,1
8218,3,10,1.5
8218,3,12,1
8218,3,13,1
8218,3,14,1
8218,3,15,1
8218,3,16,1
8218,3,17,1
8218,4,8,2
8218,4,9,1
8218,4,12,1.25
8218,4,13,1.67
8218,4,15,1
8218,5,9,1
8218,5,11,1
8218,5,12,1
8218,5,13,1
8218,5,14,1
8218,5,19,1
8218,6,9,1
8218,6,11,1
8218,6,12,1
8218,6,13,1
8218,6,14,1.5
8218,6,16,1
8218,6,17,1
8218,6,18,1
8218,6,19,1
8218,7,11,1
8218,7,13,1
8219,1,8,1
8219,1,9,1.5
8219,1,10,1
8219,1,11,2
8219,1,14,1
8219,1,15,1
8219,1,20,1
8219,2,10,1
8219,2,11,2
8219,2,13,2
8219,2,14,1
8219,2,15,1
8219,2,16,1
8219,2,17,1
8219,2,18,1
8219,2,19,1
8219,2,20,1
8219,3,10,1
8219,3,11,1
8219,3,12,1
8219,3,13,1
8219,3,15,2
8219,4,8,1
8219,4,9,1.5
8219,4,10,1
8219,4,12,1
8219,4,13,1.5
8219,4,14,2
8219,4,15,1.5
8219,4,18,1
8219,5,8,1
8219,5,9,1
8219,5,10,1.5
8219,5,11,2
8219,5,12,2
8219,5,13,1
8219,5,14,1
8219,5,15,1
8219,5,16,1
8219,5,20,1
8219,6,10,1
8219,6,11,1
8219,6,12,1
8219,6,13,1
8219,6,14,1
8219,6,16,1
8219,6,17,1
8219,6,18,2
8219,6,20,1
8220,1,8,1
8220,1,9,1.5
8220,1,10,1
8220,1,11,1.33
8220,1,12,2
8220,1,13,1
8220,1,14,1
8220,1,15,1
8220,1,17,1
8220,1,18,1
8220,1,19,1
8220,2,8,1
8220,2,9,1
8220,2,10,1.5
8220,2,11,1
8220,2,12,2.5
8220,2,14,4
8220,2,15,1
8220,2,16,1
8220,2,17,1
8220,2,18,1
8220,2,20,1
8220,3,8,2.5
8220,3,9,1.33
8220,3,10,1.67
8220,3,11,2.33
8220,3,12,2
8220,3,13,1.67
8220,3,14,1
8220,3,15,2
8220,3,16,1
8220,3,17,1
8220,3,18,2
8220,3,19,1.5
8220,3,20,1
8220,4,8,3
8220,4,9,1.5
8220,4,10,1.67
8220,4,11,2
8220,4,12,2
8220,4,13,1.5
8220,4,14,1
8220,4,15,1.5
8220,4,16,1
8220,4,17,1
8220,4,18,1
8220,4,19,1
8220,5,8,1.2
8220,5,9,1.2
8220,5,10,1.5
8220,5,11,1
8220,5,12,3
8220,5,13,1
8220,5,14,1.33
8220,5,16,1
8220,5,18,1
8220,6,8,1
8220,6,9,1
8220,6,10,1
8220,6,11,1
8220,6,12,1.5
8220,6,13,1
8220,6,14,1
8220,6,15,2
8220,6,16,1.5
8220,6,17,1.5
8220,6,18,1
8220,6,19,1
8220,7,12,1
8220,7,14,1
8301,1,8,1
8301,1,9,1
8301,1,10,1.75
8301,1,11,1.5
8301,1,12,1
8301,1,13,2
8301,1,14,2
8301,1,15,1
8301,1,16,1.5
8301,1,17,2
8301,1,18,1
8301,2,8,1.75
8301,2,9,2
8301,2,10,2
8301,2,11,2.25
8301,2,12,1.5
8301,2,13,2
8301,2,14,2.5
8301,2,15,1
8301,2,16,1
8301,2,18,1
8301,2,19,1
8301,3,8,1.67
8301,3,9,1.75
8301,3,10,2.33
8301,3,11,1
8301,3,12,1.33
8301,3,13,1.5
8301,3,14,1.25
8301,3,15,1.67
8301,3,16,2
8301,3,17,2
8301,3,18,1
8301,4,8,1.67
8301,4,9,2
8301,4,10,2
8301,4,11,1.67
8301,4,12,1
8301,4,13,1
8301,4,14,1
8301,4,15,1
8301,4,16,1
8301,4,17,1
8301,4,18,1
8301,4,19,1
8301,5,8,1.5
8301,5,9,1.75
8301,5,10,2.67
8301,5,11,1
8301,5,12,2.33
8301,5,13,1
8301,5,14,1
8301,5,15,1
8301,5,16,1
8301,5,17,1
8301,5,20,1
8301,6,8,1
8301,6,11,1
8301,6,12,1
8301,6,13,1
8301,6,14,1
8301,6,15,1
8301,6,17,1
8301,6,18,2
8301,6,19,2
8301,6,20,1
8301,7,11,1
8301,7,12,1
8301,7,13,1.33
8301,7,14,1
8301,7,15,1
8301,7,16,1
8301,7,17,1
8302,1,9,1
8302,1,10,1.5
8302,1,11,1.33
8302,1,12,1
8302,1,13,1.5
8302,1,16,1
8302,2,8,1.67
8302,2,9,1.5
8302,2,10,1.33
8302,2,11,1.67
8302,2,12,1.5
8302,2,13,1.67
8302,2,14,2
8302,2,15,2
8302,2,16,2
8302,2,17,1.5
8302,2,18,1
8302,3,9,1
8302,3,10,3
8302,3,11,2
8302,3,12,1
8302,3,13,2
8302,3,14,1.33
8302,3,15,1.25
8302,3,16,3
8302,3,17,2
8302,3,19,1
8302,4,8,2
8302,4,9,1.33
8302,4,10,2
8302,4,11,1
8302,4,12,1
8302,4,13,2
8302,4,14,2
8302,4,15,1.67
8302,4,16,1
8302,4,17,1
8302,4,18,1.5
8302,5,8,1.33
8302,5,9,2
8302,5,10,2.5
8302,5,11,2.5
8302,5,12,2.2
8302,5,13,2
8302,5,14,1.5
8302,5,15,1.5
8302,5,16,2
8302,5,17,2.5
8302,5,18,1
8302,5,19,1
8302,6,11,1
8302,6,12,1
8302,6,13,1
8302,6,16,1
8302,6,17,2
8302,6,18,2
8302,6,19,1
8302,7,10,1
8302,7,11,1
8302,7,12,1
8302,7,13,1
8302,7,14,1
8302,7,15,1
8302,7,16,1
8302,7,19,1
8302,7,20,1
8303,1,10,1
8303,1,11,1
8303,1,12,1
8303,1,13,1
8303,1,14,1.5
8303,1,15,1
8303,1,18,1
8303,2,8,1
8303,2,9,1
8303,2,10,2
8303,2,11,1
8303,2,12,1
8303,2,13,1
8303,2,14,1.67
8303,2,15,1
8303,2,16,1
8303,2,17,1
8303,2,18,1
8303,3,9,1
8303,3,10,1
8303,3,11,1
8303,3,18,1
8303,4,8,1
8303,4,9,1
8303,4,10,1
8303,4,11,1.5
8303,4,12,1
8303,4,15,1
8303,4,16,1
8303,4,20,1
8303,5,10,1
8303,5,11,1
8303,5,12,1
8303,5,13,1
8303,5,14,1
8303,5,17,1
8303,6,8,1
8303,6,9,1.5
8303,6,10,1.33
8303,6,11,1
8303,6,12,1
8303,6,13,1
8303,6,14,2
8303,6,15,1
8303,7,11,1
8303,7,12,1
8303,7,18,1
8303,7,19,1
8304,1,8,1
8304,1,10,1
8304,1,11,1
8304,1,13,1
8304,1,14,1
8304,1,15,1
8304,1,16,1
8304,1,17,1
8304,1,19,1
8304,1,20,1
8304,2,8,1.25
8304,2,9,1.67
8304,2,10,1.33
8304,2,11,1
8304,2,12,1
8304,2,13,1
8304,2,14,1
8304,2,15,1
8304,2,16,2
8304,2,19,1
8304,3,8,2
8304,3,9,2
8304,3,10,1.33
8304,3,11,1
8304,3,12,1
8304,3,13,2
8304,3,14,1
8304,3,15,1
8304,3,16,2
8304,3,17,2
8304,3,19,1
8304,4,8,1.33
8304,4,9,1
8304,4,10,2
8304,4,11,1
8304,4,12,2
8304,4,13,1.5
8304,4,14,1
8304,4,15,1
8304,4,16,1
8304,4,17,1
8304,4,18,1
8304,4,19,1
8304,4,20,1
8304,5,8,1
8304,5,9,2
8304,5,10,1.67
8304,5,11,1
8304,5,12,1.33
8304,5,13,1
8304,5,14,1
8304,5,15,1
8304,5,16,1
8304,5,17,1
8304,5,18,1
8304,6,9,1.5
8304,6,10,1
8304,6,11,1
8304,6,12,1
8304,6,13,1
8304,6,15,1
8304,6,16,1
8304,6,19,1
8304,6,20,1
8304,7,10,1
8304,7,11,1
8304,7,12,1
8304,7,13,1
8304,7,19,1
8306,1,9,1
8306,1,10,1
8306,1,11,2
8306,1,12,1
8306,2,8,1.5
8306,2,9,1
8306,2,10,2
8306,2,11,1
8306,2,12,1
8306,2,13,1
8306,2,14,1
8306,3,8,1.5
8306,3,10,1
8306,3,11,1
8306,3,14,1
8306,4,8,1
8306,4,11,1.5
8306,4,12,1.5
8306,4,14,1
8306,5,9,1
8306,5,10,1
8306,5,11,1
8306,5,15,1
8306,5,16,1
8306,6,12,1
8306,6,13,1
8306,7,12,1
8306,7,13,1
8307,1,9,1
8307,1,10,1
8307,1,11,1
8307,1,18,1
8307,2,8,1
8307,2,9,1
8307,2,10,1
8307,2,12,2
8307,2,13,1
8307,2,14,2
8307,2,15,1
8307,3,8,1
8307,3,9,1
8307,3,10,1
8307,3,12,1
8307,3,13,1
8307,3,15,1
8307,4,8,2
